AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,Label
29.011914,14.607766,7.753123,3.236955,1.846902,39.609565,14.952473,8.983745,3.587454,2.079201,7.368629,7.415063,8.235293,3.738855,2.204027,5.339135,8.257125,8.600307,5.741306,2.514673,23.886067,14.866315,9.917097,3.905235,1.185523,2
52.287812,20.285717,9.792075,3.755354,2.009887,26.719921,12.102175,8.316866,3.717207,1.861816,9.527074,8.17298,8.870168,4.442413,2.173367,6.32066,8.716891,9.222825,6.617651,2.434487,39.366998,19.026764,11.948457,4.591145,1.198042,2
77.692155,25.70331,11.011647,3.930484,2.033001,17.569554,9.443948,7.172139,3.606653,1.631656,11.104888,8.322636,8.932135,4.862973,2.032096,6.786668,8.378617,8.990894,6.990751,2.256749,55.172684,22.873848,12.938507,4.846206,1.154939,2
97.942323,29.336833,10.951472,3.693978,1.877733,12.326296,7.226753,5.624121,3.227564,1.376274,11.726478,7.859407,8.25417,4.796449,1.775935,6.593794,7.33635,7.886034,6.730603,1.965562,66.892399,25.324543,12.473369,4.576705,1.033623,2
105.567493,30.032424,9.654935,3.143059,1.575237,9.817806,5.547233,3.982062,2.676926,1.118625,10.956883,6.919394,6.981669,4.249824,1.453394,5.730785,5.90308,6.159982,5.897088,1.611692,70.158546,25.517645,10.645536,3.866871,0.854888,2
98.75374,27.501209,7.678946,2.494461,1.204978,8.370682,4.251627,2.553188,2.093522,0.888764,9.258823,5.703207,5.529311,3.426432,1.131316,4.578791,4.453427,4.279215,4.724722,1.271697,64.462586,23.200735,8.092006,2.961564,0.661361,2
79.341583,22.410902,5.715087,1.958607,0.85668,6.932912,3.184285,1.534468,1.590046,0.707628,6.978463,4.406479,4.265314,2.592838,0.867943,3.341277,3.24289,2.676915,3.506404,1.010423,51.097228,18.858314,5.592933,2.125485,0.493969,2
54.69681,16.159745,4.311696,1.636887,0.595747,5.577545,2.293744,0.98871,1.219528,0.581624,4.947971,3.189644,3.422978,1.951045,0.696365,2.400016,2.361091,1.607016,2.46446,0.854857,35.028124,13.588792,3.758245,1.526757,0.378391,2
32.09434,10.3164,3.613803,1.49618,0.43991,4.304007,1.592052,0.812014,0.979506,0.497998,3.583419,2.20363,3.010659,1.568397,0.616297,1.778116,1.772641,1.055114,1.704128,0.787567,20.603389,8.673506,2.759026,1.193005,0.318511,2
16.728959,6.012922,3.383893,1.42194,0.366917,3.10737,1.126943,0.825805,0.827191,0.437659,3.032497,1.5734,2.878105,1.383748,0.600403,1.561217,1.461949,0.842937,1.202325,0.762874,11.06926,5.066355,2.373163,1.04057,0.301941,2
9.122273,3.545762,3.239523,1.30701,0.341918,2.103299,0.946917,0.930454,0.723735,0.391136,3.103623,1.361259,2.915349,1.276095,0.614586,1.719068,1.452105,0.819336,0.887268,0.738469,6.596796,3.023429,2.246554,0.956671,0.311978,2
6.68057,2.456338,2.929056,1.112952,0.339304,1.425014,1.046325,1.112209,0.649789,0.3609,3.466642,1.554446,3.093435,1.146409,0.631279,2.238713,1.755655,0.927554,0.689448,0.69653,5.465193,2.163159,2.118727,0.857187,0.334576,2
5.93143,2.00591,2.475811,0.874083,0.350057,1.1317,1.286146,1.371365,0.597215,0.351301,3.784716,2.005225,3.35389,0.971623,0.632732,2.929944,2.256116,1.112567,0.565445,0.638442,5.323554,1.843632,1.918545,0.716662,0.362979,2
5.322661,1.88318,2.105173,0.666477,0.381199,1.127719,1.502145,1.666419,0.579006,0.359631,3.926962,2.508855,3.594971,0.798256,0.611723,3.56163,2.776342,1.32827,0.52806,0.57849,5.066061,1.729505,1.737136,0.572364,0.396859,2
5.406209,2.03329,1.994436,0.533564,0.442382,1.297014,1.576518,1.905696,0.611468,0.377462,4.05828,2.909579,3.663842,0.68197,0.568256,3.954982,3.125002,1.510574,0.59288,0.538495,4.946834,1.762197,1.652866,0.461637,0.437669,2
6.424414,2.444902,2.168706,0.483672,0.53252,1.561237,1.479114,2.005611,0.694047,0.3976,4.302822,3.083444,3.461709,0.664066,0.509966,3.936711,3.170787,1.592336,0.751053,0.538166,5.116531,1.961606,1.688769,0.409462,0.484482,2
8.614337,2.951784,2.503774,0.493304,0.633376,1.855037,1.261029,1.930963,0.8016,0.415773,4.798135,2.987531,3.018764,0.750634,0.448815,3.487596,2.910063,1.532227,0.965895,0.580929,5.755898,2.27287,1.802185,0.421621,0.531377,2
13.813017,3.525638,2.801081,0.527072,0.715145,2.22325,0.998986,1.701176,0.891707,0.428166,5.463963,2.702866,2.467604,0.902802,0.395305,2.75141,2.455425,1.35149,1.178376,0.651086,7.806064,2.700081,1.907341,0.485825,0.567852,2
24.216007,4.231157,2.933174,0.557417,0.751106,2.549064,0.764037,1.397281,0.923206,0.430784,6.090252,2.38257,1.969065,1.057563,0.354013,1.956896,1.986029,1.120472,1.324383,0.724666,12.106337,3.275782,1.958871,0.580075,0.582742,2
41.198282,5.104303,2.868767,0.57989,0.73091,2.846481,0.606248,1.112624,0.874837,0.420518,6.35366,2.140399,1.632167,1.16261,0.323826,1.35093,1.65019,0.924554,1.375731,0.787797,19.06682,3.993467,1.941828,0.686669,0.568973,2
63.041316,6.018224,2.630025,0.604583,0.665421,3.006375,0.542645,0.910021,0.75745,0.397558,6.081069,2.00526,1.483793,1.192781,0.300025,1.050248,1.507261,0.827001,1.35241,0.841247,27.856414,4.72318,1.855281,0.797988,0.527725,2
85.111643,6.715855,2.298449,0.64228,0.579905,3.008011,0.556729,0.790572,0.610595,0.366042,5.308378,1.926029,1.468097,1.148596,0.27907,1.025756,1.518857,0.852765,1.306612,0.894919,36.612451,5.262961,1.728923,0.917001,0.470094,2
100.562901,6.897003,1.941078,0.69332,0.501577,2.847915,0.619502,0.717382,0.483786,0.333735,4.175945,1.831723,1.52142,1.051451,0.261809,1.172785,1.59132,0.969591,1.28326,0.95541,42.559921,5.380187,1.566267,1.041774,0.414164,2
104.379772,6.443125,1.620017,0.747688,0.446335,2.608451,0.721206,0.655455,0.41602,0.308735,3.066022,1.678605,1.617736,0.937954,0.250461,1.326477,1.649003,1.113106,1.292462,1.017805,43.820488,5.015825,1.381752,1.158061,0.376155,2
94.888591,5.49251,1.38646,0.79794,0.416698,2.426221,0.843891,0.592974,0.421625,0.296519,2.253289,1.492724,1.736962,0.839079,0.245214,1.410665,1.68922,1.235165,1.307482,1.065543,39.918766,4.32034,1.217485,1.246285,0.363288,2
75.397328,4.345672,1.25532,0.852725,0.40635,2.381601,0.961458,0.539787,0.487937,0.296576,1.835435,1.334303,1.864846,0.76864,0.245025,1.419491,1.737367,1.33794,1.287663,1.082696,32.21729,3.559243,1.139602,1.289488,0.370774,2
51.660704,3.349048,1.212845,0.930386,0.408819,2.492456,1.049329,0.506753,0.584374,0.303547,1.727535,1.277989,1.982156,0.724072,0.247732,1.42217,1.800819,1.441811,1.205135,1.061089,22.971626,2.99046,1.188346,1.274913,0.38603,2
30.232323,2.723746,1.228931,1.038265,0.42269,2.67389,1.103582,0.494637,0.67303,0.310273,1.789984,1.384263,2.05848,0.694072,0.251054,1.427218,1.862764,1.565766,1.06417,1.008508,14.607973,2.7459,1.345925,1.204493,0.397474,2
15.317876,2.450513,1.249264,1.166447,0.44642,2.790326,1.150225,0.50114,0.724881,0.312067,1.904028,1.647575,2.070406,0.670016,0.25348,1.456206,1.886423,1.705304,0.900424,0.944047,8.654074,2.726748,1.531588,1.099189,0.398441,2
7.577457,2.303692,1.230351,1.286741,0.473967,2.763447,1.221272,0.523923,0.728408,0.310326,2.039773,2.01067,2.00161,0.648552,0.255946,1.485623,1.836201,1.831384,0.769105,0.882601,5.286778,2.699924,1.64641,0.989391,0.388414,2
4.629819,2.077116,1.156857,1.357663,0.495217,2.575769,1.325944,0.565654,0.690101,0.309697,2.231047,2.367155,1.840642,0.630406,0.261859,1.514637,1.721261,1.907845,0.71527,0.82936,3.645731,2.4899,1.619562,0.894832,0.37161,2
3.718805,1.701796,1.042999,1.343422,0.500597,2.3088,1.449754,0.628715,0.628683,0.314128,2.551979,2.636959,1.602145,0.613902,0.275447,1.553411,1.566309,1.913688,0.752354,0.780661,2.814811,2.086114,1.441451,0.819209,0.354217,2
3.400984,1.345334,0.932962,1.235537,0.487409,2.038504,1.553485,0.711025,0.564963,0.325269,3.027214,2.80461,1.331454,0.594464,0.299676,1.610553,1.407653,1.857119,0.85455,0.730248,2.379384,1.67248,1.18018,0.75232,0.341317,2
3.503191,1.123133,0.835989,1.063524,0.46177,1.835744,1.603037,0.803515,0.513072,0.341716,3.610063,2.866706,1.090019,0.572445,0.334586,1.690431,1.28481,1.76107,0.975436,0.677177,2.328374,1.404648,0.896677,0.680993,0.334217,2
3.859823,1.032026,0.75317,0.882121,0.435264,1.71554,1.599293,0.89111,0.481904,0.35905,4.176221,2.815726,0.988485,0.561014,0.375774,1.785499,1.236777,1.650496,1.075604,0.625749,2.555621,1.316006,0.657819,0.602232,0.329779,2
4.218478,1.031043,0.684096,0.741053,0.417052,1.64191,1.580423,0.961052,0.478777,0.371726,4.552905,2.665997,1.131595,0.57606,0.414761,1.879675,1.279969,1.547505,1.130345,0.579774,2.840831,1.363263,0.507568,0.525304,0.322386,2
4.414118,1.056931,0.615582,0.658582,0.409003,1.571762,1.597371,1.002596,0.507097,0.375906,4.611375,2.446702,1.551046,0.627234,0.441586,1.941238,1.402926,1.469626,1.131345,0.54428,3.083659,1.464354,0.443007,0.462424,0.306671,2
4.385506,1.059968,0.539991,0.62031,0.407167,1.525922,1.689275,1.012982,0.558985,0.372272,4.330836,2.215401,2.139084,0.704818,0.448314,1.940815,1.577462,1.420223,1.08557,0.52318,3.277073,1.532523,0.424362,0.420993,0.281737,2
4.219268,1.037114,0.462328,0.598043,0.407051,1.522286,1.83105,0.996784,0.618577,0.366663,3.805033,2.046925,2.680818,0.779702,0.432718,1.890077,1.759859,1.391398,1.009487,0.518649,3.481033,1.530594,0.410544,0.401957,0.25312,2
4.043027,1.035071,0.39253,0.5715,0.408234,1.570512,1.952578,0.969126,0.668049,0.367837,3.171871,1.986507,2.959456,0.822536,0.402121,1.815987,1.895159,1.383126,0.925642,0.532797,3.752945,1.503424,0.384112,0.403313,0.232452,2
3.915607,1.109795,0.339279,0.537533,0.412673,1.662126,1.970318,0.943246,0.690472,0.382746,2.557507,2.009855,2.856711,0.820145,0.371221,1.711392,1.935546,1.399687,0.854069,0.568005,4.01124,1.533541,0.353384,0.423026,0.231059,2
3.82782,1.28765,0.307382,0.507042,0.419854,1.757183,1.841266,0.929715,0.678572,0.41358,2.073512,2.058899,2.41285,0.779727,0.354143,1.609429,1.874077,1.410504,0.807697,0.62314,4.188146,1.683432,0.331332,0.462376,0.252651,2
3.712182,1.549137,0.300614,0.495733,0.424976,1.803093,1.571137,0.934111,0.637676,0.456456,1.78455,2.075443,1.819284,0.723555,0.358527,1.556231,1.784703,1.372793,0.800828,0.690253,4.196853,1.948903,0.337036,0.527236,0.291367,2
3.487761,1.829083,0.327527,0.517545,0.42107,1.747853,1.214338,0.948045,0.586757,0.50422,1.690257,2.009713,1.30932,0.675999,0.384292,1.59618,1.783775,1.275001,0.847769,0.754565,4.033678,2.253556,0.389177,0.622242,0.335522,2
3.160968,2.000953,0.389891,0.572164,0.404391,1.587522,0.871681,0.953875,0.549621,0.549136,1.749885,1.845744,1.034578,0.645776,0.423869,1.762426,1.936267,1.153015,0.951785,0.79866,3.790364,2.43775,0.4897,0.737784,0.373929,2
4.192428,2.026432,0.478854,0.647619,0.379204,1.36169,0.620654,0.934246,0.5519,0.584805,1.897346,1.607031,0.997534,0.623014,0.463685,2.020878,2.223881,1.061857,1.096307,0.810194,4.508823,2.410947,0.616779,0.849887,0.400265,2
9.441866,2.035254,0.579609,0.72153,0.358592,1.128198,0.487498,0.878552,0.601711,0.605982,2.053323,1.361379,1.082313,0.591376,0.490469,2.255957,2.535692,1.033598,1.238728,0.786021,8.054023,2.24052,0.729986,0.927215,0.413357,2
20.80755,2.17541,0.672899,0.769155,0.358137,0.937173,0.45187,0.784488,0.680628,0.608758,2.149971,1.190783,1.133815,0.5435,0.496348,2.339289,2.729053,1.094207,1.329047,0.733049,15.574353,2.063011,0.796447,0.944178,0.414573,2
37.808848,2.515288,0.74094,0.77499,0.386822,0.823781,0.464527,0.662371,0.755403,0.591467,2.168345,1.132572,1.071338,0.485366,0.480931,2.221374,2.718022,1.234743,1.336803,0.669605,26.609152,1.996378,0.803345,0.894506,0.404646,2
56.477689,2.988519,0.774269,0.740367,0.44057,0.778413,0.487986,0.533336,0.793107,0.555514,2.110465,1.167491,0.935068,0.43336,0.44873,1.935155,2.508185,1.41355,1.261946,0.617877,38.564245,2.097161,0.765816,0.793331,0.382541,2
71.313431,3.405087,0.766009,0.682992,0.505439,0.763312,0.511614,0.425609,0.778116,0.507924,2.005442,1.245723,0.79712,0.404806,0.407357,1.579504,2.183386,1.565385,1.129062,0.595,47.854262,2.307894,0.714463,0.671226,0.348021,2
76.912057,3.560914,0.726502,0.625519,0.565646,0.759324,0.565766,0.363356,0.711577,0.460969,1.886172,1.337188,0.723732,0.402926,0.365174,1.262573,1.856781,1.644153,0.97612,0.60707,51.037614,2.500459,0.685632,0.561009,0.304946,2
71.478664,3.339047,0.679014,0.585121,0.609281,0.744213,0.696145,0.352429,0.608138,0.427046,1.778486,1.442885,0.735057,0.414361,0.329057,1.057009,1.618524,1.615499,0.838137,0.646623,47.10268,2.564127,0.702506,0.482877,0.261391,2
56.511054,2.805847,0.651222,0.565248,0.630042,0.72962,0.915683,0.378724,0.490944,0.411565,1.692051,1.572095,0.806003,0.419077,0.303999,0.976862,1.484261,1.486685,0.733332,0.697906,37.082946,2.490406,0.769671,0.441521,0.227478,2
37.629547,2.159463,0.667988,0.558901,0.62557,0.722169,1.1888,0.417484,0.385121,0.411029,1.658032,1.727663,0.903874,0.405752,0.294214,0.983541,1.407366,1.301644,0.660035,0.744988,24.740334,2.342949,0.878293,0.431239,0.211131,2
20.522881,1.584273,0.730003,0.552975,0.59783,0.751142,1.439559,0.445824,0.308282,0.415564,1.700384,1.882392,1.015263,0.377141,0.300733,1.025195,1.321137,1.116414,0.608355,0.77419,13.706472,2.181381,1.008165,0.441965,0.214491,2
9.015523,1.20015,0.827336,0.538041,0.553527,0.825022,1.584266,0.45431,0.267063,0.414471,1.841993,1.987543,1.144589,0.347741,0.320455,1.05863,1.194345,0.987179,0.570871,0.775579,6.37876,2.048141,1.138542,0.462259,0.234061,2
3.723227,1.015525,0.938495,0.521306,0.504482,0.957364,1.568898,0.450413,0.258032,0.402658,2.041384,1.985379,1.278536,0.333563,0.348689,1.047852,1.050939,0.938396,0.549527,0.749215,3.020892,1.954271,1.233209,0.486242,0.264711,2
2.460377,0.945768,1.042321,0.522037,0.463895,1.128298,1.412073,0.452114,0.276878,0.382912,2.278425,1.865557,1.390673,0.348195,0.380024,0.991177,0.962544,0.955895,0.554966,0.709912,2.217388,1.914414,1.271687,0.515284,0.301618,2
2.47091,0.90107,1.124119,0.558948,0.442215,1.307632,1.204145,0.483103,0.322858,0.362456,2.579331,1.688833,1.497022,0.398589,0.406489,0.999014,1.029904,1.033482,0.592902,0.679266,2.308768,1.992441,1.27838,0.554489,0.339,2
2.625747,0.830213,1.185774,0.637304,0.440208,1.45572,1.06237,0.554061,0.398276,0.347372,3.043535,1.569687,1.631125,0.479716,0.418233,1.225039,1.311831,1.18095,0.663185,0.672867,2.879381,2.213983,1.311088,0.607191,0.36867,2
1.661276,1.89125,1.435871,0.874301,0.319934,0.931646,1.535058,0.880873,0.334101,0.308311,1.460603,3.748545,2.040426,0.467333,0.384325,0.935136,1.59832,0.925305,1.184652,0.414825,2.502069,2.950678,1.366522,0.930803,0.256696,3
2.019406,1.371214,1.499335,0.862306,0.305225,1.058263,1.033757,0.91537,0.310041,0.270246,1.725217,3.216434,1.967526,0.415917,0.362217,1.185362,1.254551,0.925452,1.047797,0.399546,2.969315,2.566932,1.329427,0.886419,0.230123,3
2.284041,0.958206,1.502151,0.853926,0.303134,1.183383,0.638543,0.97328,0.29901,0.252216,1.939057,2.619484,1.822707,0.397504,0.337472,1.365081,0.983021,0.928188,0.897588,0.396185,3.149998,2.103668,1.302985,0.869201,0.221992,3
2.431763,0.709638,1.466174,0.842764,0.318991,1.261791,0.410699,1.027003,0.295906,0.258006,1.995537,2.049587,1.600745,0.406745,0.323169,1.445451,0.798624,0.908633,0.760664,0.406464,3.120416,1.658528,1.294188,0.86731,0.238587,3
2.374391,0.622396,1.436931,0.829576,0.353128,1.250574,0.331335,1.037623,0.298737,0.283614,1.837033,1.551123,1.326617,0.439995,0.33088,1.413985,0.692343,0.872725,0.665543,0.430062,2.818268,1.303502,1.329596,0.869362,0.27947,3
2.164127,0.651146,1.450979,0.821611,0.401097,1.161312,0.33714,0.986045,0.311525,0.320886,1.540752,1.149413,1.056654,0.499466,0.367317,1.328507,0.650744,0.852064,0.637157,0.466819,2.329051,1.075004,1.435933,0.869873,0.337215,3
1.880686,0.731512,1.513746,0.82917,0.453306,1.061967,0.377503,0.875575,0.341789,0.361166,1.250316,0.86963,0.842944,0.590579,0.430069,1.255773,0.66786,0.881446,0.687216,0.516255,1.778408,0.977517,1.609782,0.875127,0.400317,3
1.62302,0.821573,1.601461,0.849796,0.496348,0.962294,0.432965,0.733779,0.394708,0.39822,1.098294,0.738887,0.731324,0.711173,0.506088,1.256251,0.735139,0.978498,0.803878,0.573701,1.340886,1.005539,1.801735,0.889711,0.454725,3
1.504276,0.907962,1.679961,0.86657,0.516862,0.93212,0.497193,0.598654,0.466266,0.428464,1.200381,0.763133,0.758575,0.839488,0.574853,1.373762,0.847606,1.128092,0.952781,0.627673,1.204984,1.125562,1.947474,0.906432,0.487681,3
1.765755,1.094023,1.740243,0.85929,0.507786,0.975856,0.584701,0.505735,0.540204,0.449891,1.638658,0.934112,0.937964,0.941341,0.61871,1.629326,1.024757,1.300359,1.093756,0.666058,1.585527,1.361736,2.025915,0.910956,0.492655,3
2.702175,1.58475,1.820351,0.81408,0.473341,1.155849,0.725256,0.474506,0.594867,0.460906,2.406652,1.233497,1.235483,0.983943,0.631832,2.008663,1.303682,1.457258,1.188578,0.682924,2.618422,1.800075,2.062532,0.885812,0.472419,3
4.419976,2.504799,1.974663,0.73466,0.427254,1.450472,0.933532,0.505534,0.612534,0.460286,3.363518,1.620079,1.582185,0.949639,0.622066,2.470184,1.691583,1.577926,1.211543,0.681069,4.227737,2.475758,2.10276,0.820363,0.437042,3
6.627263,3.769251,2.220366,0.640811,0.385185,1.829935,1.189879,0.583475,0.591272,0.449336,4.296218,2.060479,1.919639,0.855563,0.604796,2.89126,2.134631,1.667461,1.155562,0.668289,6.055044,3.314331,2.181244,0.721015,0.398869,3
8.716635,5.049194,2.507123,0.554475,0.357172,2.175831,1.441457,0.693984,0.549152,0.432674,4.938043,2.508339,2.197734,0.743323,0.591724,3.153993,2.509195,1.738145,1.034658,0.65299,7.585079,4.099072,2.285335,0.607203,0.366122,3
10.01654,5.911057,2.723288,0.49376,0.346433,2.382846,1.614216,0.821604,0.510239,0.416694,5.094791,2.914397,2.387891,0.665623,0.584027,3.184769,2.677752,1.794761,0.88607,0.642268,8.360004,4.551103,2.343545,0.503295,0.340968,3
10.079399,6.038437,2.755569,0.469393,0.349703,2.365199,1.65196,0.950322,0.49426,0.406571,4.754806,3.221725,2.484197,0.658514,0.57289,3.000911,2.580895,1.841335,0.758492,0.638801,8.152552,4.472926,2.277872,0.430119,0.319956,3
8.931947,5.377746,2.570161,0.477582,0.360395,2.117427,1.542021,1.065094,0.507204,0.403131,4.065272,3.369635,2.486322,0.720077,0.547158,2.675626,2.274511,1.874519,0.690413,0.639203,7.103747,3.862221,2.070709,0.398139,0.298287,3
7.02605,4.183091,2.216777,0.507298,0.371731,1.732134,1.331441,1.149326,0.540675,0.401882,3.293858,3.316168,2.390675,0.815388,0.501225,2.323072,1.900289,1.891191,0.699136,0.636955,5.652632,2.937943,1.773131,0.408546,0.27396,3
5.01752,2.844242,1.81048,0.545192,0.37783,1.334586,1.086096,1.18858,0.580101,0.396466,2.733389,3.043162,2.189533,0.894264,0.437765,2.023385,1.59933,1.890724,0.767239,0.626467,4.318552,1.985803,1.485711,0.451152,0.247633,3
3.505656,1.732312,1.465973,0.584562,0.374779,1.032264,0.860598,1.174037,0.617196,0.383586,2.550043,2.592044,1.880054,0.919351,0.370001,1.797493,1.43211,1.860714,0.865997,0.608866,3.502762,1.251265,1.281553,0.512015,0.220663,3
2.762566,1.08352,1.23581,0.621968,0.361017,0.870916,0.684558,1.110921,0.654528,0.365666,2.743755,2.039188,1.488096,0.879784,0.31712,1.645133,1.381159,1.786818,0.963253,0.596331,3.322631,0.856447,1.167246,0.570962,0.195454,3
2.748323,0.955059,1.126049,0.662398,0.338197,0.843056,0.569454,1.017521,0.699399,0.349039,3.137498,1.51704,1.085135,0.795536,0.294304,1.593013,1.377749,1.653854,1.038202,0.606795,3.671101,0.804981,1.109164,0.613745,0.175735,3
3.261372,1.203732,1.105201,0.705246,0.311534,0.885066,0.506172,0.912063,0.751475,0.339946,3.506811,1.115754,0.756185,0.696,0.3046,1.665292,1.369062,1.460056,1.076928,0.651529,4.337854,0.975894,1.062182,0.628698,0.165056,3
4.22982,1.62026,1.121034,0.738375,0.288616,0.925879,0.477475,0.808482,0.802474,0.341855,3.657912,0.875756,0.561373,0.609304,0.338839,1.920825,1.34875,1.210486,1.078532,0.726568,5.237622,1.247492,0.996275,0.609812,0.165998,3
7.033021,2.194747,1.171518,0.749299,0.274588,0.948722,0.480246,0.716975,0.841114,0.353215,3.5855,0.820554,0.506031,0.554302,0.37946,2.33171,1.362669,0.925416,1.053685,0.811364,7.314224,1.676751,0.922691,0.564718,0.177933,3
13.948847,3.09383,1.269531,0.729756,0.269666,0.952864,0.506908,0.648828,0.861678,0.369134,3.375914,0.910864,0.551447,0.533226,0.409589,2.818122,1.41947,0.666399,1.023575,0.875689,12.033144,2.408246,0.875138,0.513317,0.195959,3
27.132845,4.431191,1.447631,0.686952,0.272013,0.950979,0.555182,0.612974,0.864417,0.387613,3.148396,1.084754,0.630889,0.532356,0.420395,3.30905,1.494437,0.532772,1.01537,0.894284,20.855626,3.521313,0.900002,0.483687,0.214928,3
46.099672,6.100045,1.72561,0.640018,0.280693,0.98118,0.623648,0.618313,0.855888,0.411182,3.0512,1.291217,0.684751,0.533087,0.412626,3.76197,1.550423,0.604849,1.04815,0.860172,33.636447,4.890604,1.032903,0.497822,0.233233,3
66.86461,7.72735,2.068877,0.606408,0.296947,1.034342,0.709029,0.673263,0.845086,0.444016,3.192749,1.500677,0.685883,0.522221,0.393344,4.093604,1.558834,0.87457,1.125563,0.788598,47.771409,6.192322,1.25876,0.558135,0.253858,3
